,Id,SalePrice
257,1718,129969.16198401758
258,1719,207080.09361912383
259,1720,219865.0471859662
260,1721,170990.30113768438
261,1722,122805.1236301964
262,1723,153886.78004717064
263,1724,196875.932500519
264,1725,240523.61847589997
265,1726,167640.6788014806
266,1727,143562.3375430839
267,1728,176209.60768903873
268,1729,145556.39075578575
269,1730,169664.58362583467
270,1731,116969.82541501823
271,1732,132397.84616721008
272,1733,117863.72695347134
273,1734,125275.87102334954
274,1735,123898.25543525437
275,1736,109210.51832684303
276,1737,230869.8998409493
277,1738,205876.54363886657
278,1739,261333.41814450294
279,1740,202813.0498857167
280,1741,187116.17812505207
281,1742,165626.57061799878
282,1743,168370.8391689991
283,1744,287720.1855221381
284,1745,179051.408226655
285,1746,257742.98843878627
286,1747,218395.12647732042
287,1748,222915.23734469403
288,1749,155091.4699932878
289,1750,134509.70158244777
290,1751,226361.6035286842
291,1752,114140.18209251112
292,1753,144223.92786641378
293,1754,233489.31650044955
294,1755,161447.87043699605
295,1756,124607.73594466722
296,1757,116287.6868866144
297,1758,149759.3896110966
298,1759,180821.6488489505
299,1760,151973.45682991814
300,1761,142190.5842571719
301,1762,175984.39282671662
302,1763,178258.98953260176
303,1764,117357.79322301317
304,1765,191877.8352841565
305,1766,172226.49503726835
306,1767,213454.07431802066
307,1768,135806.99779780104
308,1769,167646.64879742963
309,1770,134541.22169108342
310,1771,135307.1525657281
311,1772,140591.7318442869
312,1773,125453.39311627211
313,1774,145583.16246375066
314,1775,135310.02926215713
315,1776,130001.44558632866
316,1777,104307.11678577497
317,1778,122588.37288714889
318,1779,103790.91309501756
319,1780,197489.82375714649
320,1781,125535.85430356495
321,1782,92594.9058279505
322,1783,117993.57050894992
323,1784,82586.8631700117
324,1785,101972.07168917921
325,1786,141759.11013058768
326,1787,150322.16287696964
327,1788,51965.13942814743
328,1789,104067.34045714638
329,1790,72864.91670169638
330,1791,178993.2018373457
331,1792,141801.59677222752
332,1793,148075.27467670344
333,1794,142320.90281427713
334,1795,136984.93841469657
335,1796,136101.8632221342
336,1797,134976.55053161466
337,1798,114691.76893592352
338,1799,108773.1387895168
339,1800,129070.53641539664
340,1801,118494.07103621491
341,1802,153397.0971015499
342,1803,161521.3297053806
343,1804,125860.67532099121
344,1805,138107.74037872397
345,1806,118268.91992842258
346,1807,142476.88307042606
347,1808,117928.90828162315
348,1809,103801.82375775476
349,1810,159192.98549753966
350,1811,98168.52551576756
351,1812,98344.94151163126
352,1813,121183.26956442185
353,1814,88224.5818072691
354,1815,52430.795113349384
355,1816,86449.61855512255
356,1817,106181.74039816804
357,1818,129068.21491178422
358,1819,121840.90613950338
359,1820,77726.54516485495
360,1821,129081.8830342573
361,1822,134804.91109395586
362,1823,60632.67248977721
363,1824,142664.14311189193
364,1825,132581.4798656167
365,1826,119341.68783173502
366,1827,105722.63898664524
367,1828,148865.6275889872
368,1829,121208.6062351822
369,1830,146476.41847140001
370,1831,175298.8613871989
371,1832,114409.29081253926
372,1833,162478.62142527974
373,1834,117817.88152084316
374,1835,165523.9817740589
375,1836,141487.3309168656
376,1837,89017.91703453462
377,1838,105335.89512566826
378,1839,76996.4935679306
379,1840,135213.82239073003
380,1841,130742.55716959265
381,1842,91331.60777233556
382,1843,132299.80771989308
383,1844,152607.10468053876
384,1845,132669.57769146925
385,1846,148023.0154399756
386,1847,169665.68217981432
387,1848,44417.908701810695
388,1849,113701.36184470699
389,1850,132083.45293684085
390,1851,150847.2127360722
391,1852,126625.75289109132
392,1853,127914.22697206569
393,1854,163586.3747725984
394,1855,148493.96736444728
395,1856,214104.56413150392
396,1857,149211.52504899283
397,1858,141923.65235180812
398,1859,123240.80161330823
399,1860,148037.1324832426
400,1861,123240.80161330823
401,1862,303625.7572901563
402,1863,303625.7572901563
403,1864,303625.7572901563
404,1865,308880.97691841365
405,1866,329691.57509701647
406,1867,229269.34569088925
407,1868,324267.1278242177
408,1869,227939.0664663435
409,1870,240985.9969989704
410,1871,226665.172285815
411,1872,162800.41697303712
412,1873,223692.74244853444
413,1874,140355.61710012885
414,1875,222056.53891008784
415,1876,193508.53600770465
416,1877,203801.36556232237
417,1878,191983.1874186531
418,1879,119124.99969181977
419,1880,133331.3708607285
420,1881,234733.42526933894
421,1882,248754.09598329593
422,1883,187623.38273843215
423,1884,201577.9857212949
424,1885,253660.9606635975
425,1886,346636.577353818
426,1887,207391.71425823463
427,1888,285035.2773551905
428,1889,156536.8427220152
429,1890,124417.09614650146
430,1891,153799.61706889758
431,1892,104526.89985869903
432,1893,122249.58394873803
433,1894,124197.6518296609
434,1895,159273.34067125348
435,1896,130084.35648562826
436,1897,133293.81284273238
437,1898,123504.45014219749
438,1899,134952.10844611021
439,1900,148550.94233661014
440,1901,164064.77536955167
441,1902,142746.83751371154
442,1903,228060.11512632
443,1904,128606.67251379113
444,1905,164050.6757692237
445,1906,143316.94781734952
446,1907,212055.19661743642
447,1908,117740.28850376133
448,1909,140706.67893531866
449,1910,123368.4484991948
450,1911,195684.6588375401
451,1912,314931.01419812697
452,1913,138151.30135112762
453,1914,66972.61277915572
454,1915,292576.0601710605
455,1916,68484.60664692427
456,1917,245532.92910158364
457,1918,137534.10619358593
458,1919,163709.08275873587
459,1920,157311.31033405458
460,1921,308580.67323557264
461,1922,323152.8033580385
462,1923,213799.97655356518
463,1924,208393.56141624917
464,1925,218225.68260392587
465,1926,290388.52244252095
466,1927,125275.87102334954
467,1928,160597.78863162483
468,1929,112774.42880118995
469,1930,142420.57508414975
470,1931,141307.2448043526
471,1932,138985.4124911077
472,1933,169644.24067002765
473,1934,187715.40724467422
474,1935,166262.8024268291
475,1936,191392.5184151646
476,1937,179456.90292498274
477,1938,166238.1040662766
478,1939,249369.72713460636
479,1940,189671.61035469157
480,1941,172615.32970937653
481,1942,178509.9890206136
482,1943,208896.26390758425
483,1944,304485.11949644424
484,1945,383528.85951578605
485,1946,155392.26884988704
486,1947,301413.94663747377
487,1948,159551.1157544004
488,1949,212443.05604040815
489,1950,174251.10718070902
490,1951,260695.27596497725
491,1952,240197.17967052927
492,1953,152234.00015257482
493,1954,214921.77642452947
494,1955,133263.6135435812
495,1956,280874.82116796594
496,1957,154075.35397677508
497,1958,334763.0883792302
498,1959,135741.85158664102
499,1960,117338.4468871116
500,1961,116405.00764303234
501,1962,99699.98446416801
502,1963,108097.47881210828
503,1964,103596.34277935218
504,1965,149036.11984779497
505,1966,146227.13568819754
506,1967,273913.9054114159
507,1968,260609.20729193915
508,1969,396497.2827698954
509,1970,437562.86712578847
510,1971,457380.35805863235
511,1972,374297.0264013228
512,1973,253553.13179279718
513,1974,318554.0659965117
514,1975,310999.91086933063
515,1976,258977.88776027146
516,1977,368766.5527045607
517,1978,317050.58973772044
518,1979,285781.352483385
519,1980,175167.91819836106
520,1981,304980.4664693713
521,1982,230520.26447281108
522,1983,199450.96406192105
523,1984,161728.75021685156
524,1985,210552.3654834358
525,1986,205672.68417982064
526,1987,183910.96257996422
527,1988,169849.93396593994
528,1989,190151.55628227373
529,1990,219192.81480949343
530,1991,193846.7716214878
531,1992,231061.8617297798
532,1993,166108.9736474852
533,1994,282644.08780006156
534,1995,185623.47645984267
535,1996,262821.63209695654
536,1997,283708.79285563884
537,1998,255264.1757630891
538,1999,269217.85076878825
539,2000,288411.3424329532
540,2001,251212.06296736514
541,2002,213380.28974609156
542,2003,228375.08319270037
543,2004,268570.5463679661
544,2005,237183.18042094796
545,2006,213905.45085822005
546,2007,237123.937998725
547,2008,200321.2232326969
548,2009,171026.7265387364
549,2010,180401.52901735963
550,2011,140685.27715305303
551,2012,169866.97952859118
552,2013,169695.09347527815
553,2014,178385.6490350235
554,2015,188533.26110430635
555,2016,170157.71339906863
556,2017,191826.42202595482
557,2018,117618.32490007603
558,2019,123237.28201898334
559,2020,113291.78618099206
560,2021,118288.55469648268
561,2022,181102.91272572856
562,2023,149691.71189443633
563,2024,233683.8048004063
564,2025,436830.2863038532
565,2026,165476.98294444804
566,2027,141377.02088725317
567,2028,163931.39824187802
568,2029,162757.98707169702
569,2030,298447.34026949084
570,2031,257298.53118608726
571,2032,265243.45984623826
572,2033,287512.8149697972
573,2034,158381.60321667616
574,2035,224176.84591089413
575,2036,199803.23596029123
576,2037,210613.4991483557
577,2038,310525.7613328152
578,2039,209755.94067438683
579,2040,407399.65887022903
580,2041,278652.7660204826
581,2042,202310.1288984679
582,2043,168918.83639424568
583,2044,182752.7854382493
584,2045,187233.98496650686
585,2046,135430.35116455407
586,2047,149769.16310558046
587,2048,132725.70815699908
588,2049,135814.66511762742
589,2050,179898.36784273374
590,2051,105109.34338575213
591,2052,121206.05907353645
592,2053,131420.86813344766
593,2054,74622.21720526915
594,2055,156987.6792338013
595,2056,135281.12392341672
596,2057,123954.77429513962
597,2058,208238.80314277887
598,2059,137501.8181908441
599,2060,153499.8541650848
600,2061,178848.41933447297
601,2062,132083.45293684085
602,2063,100948.64936278033
603,2064,134983.588022007
604,2065,129990.68361540776
605,2066,177755.1756606463
606,2067,142905.082205161
607,2068,135434.55863753546
608,2069,74652.35293969983
609,2070,99921.21391940233
610,2071,100105.19583531286
611,2072,141960.5615914974
612,2073,138275.43934995792
613,2074,182913.71799915124
614,2075,141856.9632335281
615,2076,114382.89025985144
616,2077,139557.68886377584
617,2078,125036.90221107732
618,2079,139810.75365934937
619,2080,120445.5333668559
620,2081,131809.7331476348
621,2082,134049.7224329897
622,2083,151228.65451767357
623,2084,102179.46719733528
624,2085,113950.20910897631
625,2086,156796.89998820057
626,2087,119504.22910171469
627,2088,101868.82090407466
628,2089,74711.21982104001
629,2090,117034.91401344072
630,2091,98004.07052640914
631,2092,127320.90246669484
632,2093,145475.05598378368
633,2094,144669.84226240648
634,2095,150133.24343609472
635,2096,94671.4337251549
636,2097,90233.78488419042
637,2098,155045.51583895722
638,2099,62653.57900693068
639,2100,101725.27303586094
640,2101,120559.41920950852
641,2102,146750.42493386884
642,2103,87430.9769551452
643,2104,147231.79474945736
644,2105,110363.04853734784
645,2106,84309.3350912535
646,2107,230745.21208848373
647,2108,118285.0162931057
648,2109,108048.81195692386
649,2110,123310.24459522334
650,2111,158759.92778461674
651,2112,151961.8594216487
652,2113,123027.56703994241
653,2114,110933.9934602728
654,2115,158775.72509151025
655,2116,114519.39625950523
656,2117,148837.1485086789
657,2118,132674.42310597462
658,2119,105266.2237975638
659,2120,113537.73168977004
660,2121,87865.66172749171
661,2122,80977.76077025697
662,2123,87013.41887276217
663,2124,226805.12196180603
664,2125,167346.9632615748
665,2126,143865.075688365
666,2127,138172.5841824826
667,2128,118387.97059543879
668,2129,113501.16417218997
669,2130,152162.2330956497
670,2131,185105.9169363312
671,2132,113984.03547922235
672,2133,123743.04870999831
673,2134,126429.98210065743
674,2135,96919.79655904502
675,2136,62679.53592951212
676,2137,103607.57447407165
677,2138,137689.9585148138
678,2139,149514.59517207224
679,2140,128801.90179443381
680,2141,152038.73107054588
681,2142,131147.58415583894
682,2143,124399.05165943175
683,2144,107290.92535958822
684,2145,126546.87431046124
685,2146,159780.6004849732
686,2147,204602.7255805699
687,2148,134586.0257061545
688,2149,131445.7818861021
689,2150,192684.21644867596
690,2151,138192.25015061296
691,2152,173446.0419809702
692,2153,161615.21631959843
693,2154,103714.66395839336
694,2155,135348.8924638285
695,2156,231854.8057514377
696,2157,220243.42452808766
697,2158,243833.64484255138
698,2159,221611.37716173782
699,2160,169024.23664371477
700,2161,227347.84155358403
701,2162,317844.3012693919
702,2163,305200.6398753587
703,2164,240394.69553465734
704,2165,192010.5567874062
705,2166,145668.29173040763
706,2167,254653.02343554006
707,2168,186011.73204051034
708,2169,189009.37749252646
709,2170,215716.7408016335
710,2171,139630.55445372383
711,2172,142636.68102106982
712,2173,153483.11194686595
713,2174,228222.1800357226
714,2175,342100.7322527487
715,2176,299804.24716854363
716,2177,238836.02210400283
717,2178,207572.96659317918
718,2179,142617.40463394995
719,2180,176312.0977419731
720,2181,178957.69950180745
721,2182,190293.52533775452
722,2183,183211.88814937425
723,2184,129216.26828848463
724,2185,140742.1306813708
725,2186,141435.55180590943
726,2187,150136.33958023242
727,2188,154256.36691284424
728,2189,208195.13440064213
729,2190,83959.85262845966
730,2191,83959.85262845966
731,2192,92829.07291126037
732,2193,89646.20421968815
733,2194,91004.74221677748
734,2195,111582.91912780039
735,2196,105079.92395401304
736,2197,120368.16873925776
737,2198,163539.1339703406
738,2199,173196.6051520786
739,2200,129835.33472930914
740,2201,127016.37063198492
741,2202,193599.09144292775
742,2203,167311.498768719
743,2204,173214.1391057501
744,2205,108278.9024950883
745,2206,131544.03466562496
746,2207,221941.97710182038
747,2208,227850.98890045515
748,2209,212591.97360169078
749,2210,122586.89467057194
750,2211,124825.03519717541
751,2212,107882.73646954405
752,2213,89824.58965603833
753,2214,157054.60495045106
754,2215,106657.1622163173
755,2216,163079.43071782237
756,2217,75685.3651492337
757,2218,89724.10900842256
758,2219,84423.3253046319
759,2220,60263.7235679381
760,2221,292576.0601710605
761,2222,243902.56795170208
762,2223,254858.37850927399
763,2224,203382.73271005208
764,2225,134301.6416647794
765,2226,245017.61934979813
766,2227,196285.00202710408
767,2228,253607.8409547986
768,2229,252509.92512846837
769,2230,149783.31095244217
770,2231,187096.7702754448
771,2232,167133.9716738927
772,2233,162626.34312391892
773,2234,260320.44749144328
774,2235,201159.1727770726
775,2236,297065.2033411502
776,2237,367104.12327959196
777,2238,215669.73850303423
778,2239,126403.95802242677
779,2240,156166.31948309697
780,2241,139628.49817054038
781,2242,129060.79593642538
782,2243,135755.812653343
783,2244,108757.66655125041
784,2245,112597.75278450182
785,2246,129216.26828848463
786,2247,114227.6608924256
787,2248,114056.86402075284
788,2249,118220.83973467803
789,2250,128562.89983737747
790,2251,112477.88136640038
791,2252,180937.84011153723
792,2253,153006.0421158018
793,2254,178104.222727239
794,2255,204434.16528033593
795,2256,180608.9344269039
796,2257,215662.438525332
797,2258,159954.20425736628
798,2259,176308.08010941348
799,2260,150439.61644148544
800,2261,196017.65047766783
801,2262,233428.107383036
802,2263,355802.94439299544
803,2264,420838.4248684309
804,2265,159296.64941747385
805,2266,296667.4698516982
806,2267,418338.18873955955
807,2268,368739.983832564
808,2269,149276.61375390532
809,2270,176723.07615040732
810,2271,203601.5499197751
811,2272,225458.3543970847
812,2273,147496.01728122492
813,2274,166828.59284372645
814,2275,152141.1414168949
815,2276,182519.47558728585
816,2277,220990.22550117847
817,2278,162625.3774972597
818,2279,113721.08213322551
819,2280,111317.70780293355
820,2281,161849.3988700933
821,2282,165881.66426298697
822,2283,108771.97105213343
823,2284,97515.16900547146
824,2285,148392.8578204404
825,2286,124170.53010786211
826,2287,317948.2305162157
827,2288,233190.7213676416
828,2289,389215.99269799946
829,2290,414994.96261162416
830,2291,303440.73552729096
831,2292,378278.4953946057
832,2293,316930.64874028525
833,2294,355062.8983367059
834,2295,319387.4113928683
835,2296,273372.733212721
836,2297,291371.8536754117
837,2298,274810.9755583672
838,2299,307098.8698686347
839,2300,348931.07149797917
840,2301,253876.41410698713
841,2302,223585.5325773075
842,2303,221351.91437162747
843,2304,217063.10862685068
844,2305,179206.1061258468
845,2306,174246.72717663035
846,2307,181789.38564337048
847,2308,224472.2732965918
848,2309,270913.9154493505
849,2310,199450.96406192105
850,2311,190756.1078759682
851,2312,193516.1588231547
852,2313,168345.68841088263
853,2314,172993.63133913584
854,2315,169421.59897678625
855,2316,174836.02828260895
856,2317,172721.81259793823
857,2318,167570.51758068553
858,2319,174082.19959795574
859,2320,195873.59466809384
860,2321,258808.0025384696
861,2322,179757.8404421676
862,2323,191771.51670819923
863,2324,170760.75701507597
864,2325,195152.83307604358
865,2326,165215.28945058177
866,2327,213347.77999368255
867,2328,231044.80115232337
868,2329,185768.03881668896
869,2330,176326.1043548129
870,2331,363805.48243229726
871,2332,383839.1956007516
872,2333,341633.45809737477
873,2334,239416.37653551743
874,2335,261597.87220436864
875,2336,359034.1954532595
876,2337,188632.91075195096
877,2338,271756.65047454427
878,2339,221853.1371062807
879,2340,371729.9006081298
880,2341,205156.8570446794
881,2342,235410.56649434
882,2343,218168.0330286991
883,2344,225142.33365713526
884,2345,217063.10862685068
885,2346,209060.7812007777
886,2347,183379.11508662842
887,2348,231582.2553748154
888,2349,179631.82042963622
889,2350,268918.6219584949
890,2351,236434.67818512334
891,2352,227977.68597660106
892,2353,226069.05306144818
893,2354,137228.82352582036
894,2355,160940.96423153003
895,2356,150968.33112908303
896,2357,185770.34351004232
897,2358,192185.225883614
898,2359,115728.0869151774
899,2360,110077.4658201148
900,2361,139705.3952842737
901,2362,259321.60653535146
902,2363,136155.08598690745
903,2364,156700.87715707187
904,2365,237192.58345311246
905,2366,191395.05597577023
906,2367,213254.93877364282
907,2368,202761.66054127042
908,2369,210811.54943137584
909,2370,175685.79529996015
910,2371,156312.41853887745
911,2372,177482.64789266067
912,2373,288659.12913042086
913,2374,339374.0653332258
914,2375,218140.42820944774
915,2376,203239.92551289723
916,2377,250273.60305202752
917,2378,133672.22791945006
918,2379,236202.56274691582
919,2380,143162.37702073026
920,2381,157156.1005411182
921,2382,181164.24310919893
922,2383,188880.32233542588
923,2384,252221.88227027952
924,2385,148555.5874132603
925,2386,134936.16360466558
926,2387,131950.0868878978
927,2388,100493.85397473324
928,2389,142380.73460232664
929,2390,137845.28399399822
930,2391,133490.6669232292
931,2392,106609.40443232538
932,2393,171646.40891802844
933,2394,146442.5074070996
934,2395,203769.5195274061
935,2396,132155.04155081935
936,2397,207382.13629922236
937,2398,113854.00092481225
938,2399,52500.52805731787
939,2400,59561.161922203624
940,2401,108901.45150245362
941,2402,130140.27760255951
942,2403,132333.21390154987
943,2404,151109.54044148143
944,2405,156156.68061498884
945,2406,137479.21348435563
946,2407,129924.97233663702
947,2408,132133.56552152816
948,2409,117792.4343718633
949,2410,193517.8464709981
950,2411,125822.36595117216
951,2412,155405.7129764182
952,2413,135307.1525657281
953,2414,129105.19214628707
954,2415,128549.90511794729
955,2416,134040.84272825537
956,2417,122566.08176619078
957,2418,118312.76889239234
958,2419,125931.076450281
959,2420,133957.96004428208
960,2421,161740.41295551448
961,2422,121721.8417301839
962,2423,105495.92435187734
963,2424,150509.23895082748
964,2425,195338.3179950099
965,2426,123176.97900348203
966,2427,107399.72012277004
967,2428,191860.12434619674
968,2429,111282.58865297998
969,2430,131621.0243024785
970,2431,134189.61641973865
971,2432,128604.64937354712
972,2433,135253.94903144758
973,2434,135820.35977715615
974,2435,140981.53868980895
975,2436,101494.79557710758
976,2437,105337.61286251241
977,2438,135654.60667698277
978,2439,114974.22133502857
979,2440,145713.49174785535
980,2441,118782.92925576762
981,2442,108837.19495465087
982,2443,121305.09899399454
983,2444,120204.02695903392
984,2445,81821.18652182852
985,2446,118563.4694948938
986,2447,160295.4484777226
987,2448,159855.26329105019
988,2449,107027.10690220803
989,2450,147774.95923592214
990,2451,136212.85853143185
991,2452,178323.21227987984
992,2453,92061.39498069022
993,2454,119725.69081630858
994,2455,124434.08483266085
995,2456,137748.72179464198
996,2457,124610.10607240829
997,2458,127227.2617302436
998,2459,91130.07426362872
999,2460,140199.59761273724
1000,2461,106533.39682923541
1001,2462,128624.77567800623
1002,2463,136012.78000229094
1003,2464,149881.33443902768
1004,2465,121632.5480125958
1005,2466,114992.37775809334
1006,2467,154990.48457774363
1007,2468,101572.20553491135
1008,2469,101572.20553491135
1009,2470,202445.92383792496
1010,2471,217571.51184447328
1011,2472,160731.96718932255
1012,2473,112562.74814157112
1013,2474,102712.27680329858
1014,2475,233481.70140632402
1015,2476,116376.67643787756
1016,2477,127073.84723045926
1017,2478,168884.47882359923
1018,2479,125945.05273232106
1019,2480,136761.02757104448
1020,2481,135819.53373472707
1021,2482,116022.21201541935
1022,2483,113459.19055619932
1023,2484,119979.83676990992
1024,2485,118930.22918660498
1025,2486,147277.53820697512
1026,2487,211080.84649942128
1027,2488,165786.6695614874
1028,2489,156579.54257750983
1029,2490,134749.33755405853
1030,2491,91267.76654110191
1031,2492,171758.82739515818
1032,2493,152624.85577446027
1033,2494,178753.2875963969
1034,2495,106188.87924834866
1035,2496,208155.88331411584
1036,2497,153035.43148842436
1037,2498,119315.22799886322
1038,2499,98418.2783261578
1039,2500,119660.86759208913
1040,2501,124459.38975873521
1041,2502,154829.75196545915
1042,2503,99688.60128491439
1043,2504,168311.00217869325
1044,2505,224394.80711961573
1045,2506,230016.23011129387
1046,2507,286126.8699530096
1047,2508,230016.23011129387
1048,2509,192101.02083213613
1049,2510,213735.9803041306
1050,2511,180049.44338832735
1051,2512,210982.09611335443
1052,2513,206579.90467426647
1053,2514,229520.35763736966
1054,2515,142731.22777214658
1055,2516,153223.80210087192
1056,2517,133532.20247330505
1057,2518,140695.07871221096
1058,2519,222546.24865697348
1059,2520,210977.02484973284
1060,2521,184341.9363682574
1061,2522,242834.4236349447
1062,2523,127320.02643117908
1063,2524,139675.18971084562
1064,2525,141986.60856835495
1065,2526,138560.68342456824
1066,2527,108868.06228704054
1067,2528,132952.88784765167
1068,2529,129142.79052767332
1069,2530,121544.08491391754
1070,2531,274902.5187697079
1071,2532,235836.37785655522
